,NO2,O3,PM10,SO2,WSR,WDR
2024-01-30 15:00:00,0.0202,0.034,93.88888888888889,0.0088,6.4,67.0
2024-01-30 16:00:00,0.0165,0.042,102.0,0.0063,9.4,62.0
2024-01-30 17:00:00,0.0153,0.049,88.0,0.0060999999999999,8.1,52.0
2024-01-30 18:00:00,0.0181,0.044,72.0,0.0084,9.4,45.0
2024-01-30 19:00:00,0.0193,0.037,79.0,0.0084,8.5,51.0
2024-01-30 20:00:00,0.026,0.025,69.0,0.0064,6.0,43.0
2024-01-30 21:00:00,0.0265,0.02,99.0,0.0069,7.2,26.0
2024-01-30 22:00:00,0.0237,0.017,80.0,0.0059,8.2,32.0
2024-01-30 23:00:00,0.0193,0.02,59.0,0.0052,10.1,20.0
2024-01-31 00:00:00,0.0152,0.025,128.0,0.0049,10.6,17.0
2024-01-31 01:00:00,0.0114,0.03,139.0,0.0045,6.9,34.0
2024-01-31 02:00:00,0.0308999999999999,0.007,93.0,0.0046,3.1,114.0
2024-01-31 03:00:00,0.0317,0.006,102.0,0.0047,2.8,119.0
2024-01-31 04:00:00,0.0243,0.006,80.0,0.0040999999999999,3.1,249.0
2024-01-31 05:00:00,0.0233999999999999,0.006,68.0,0.004,2.8,233.0
2024-01-31 06:00:00,0.0259,0.0062,83.0,0.0042,2.8,244.0
2024-01-31 07:00:00,0.0184,0.0064,82.0,0.0039,3.0,238.0
2024-01-31 08:00:00,0.0179,0.0066,80.0,0.0040999999999999,3.4,235.0
2024-01-31 09:00:00,0.0186,0.0068,101.0,0.0040999999999999,4.9,234.0
2024-01-31 10:00:00,0.0212,0.007,135.0,0.0042,4.4,243.0
2024-01-31 11:00:00,0.0241,0.013,165.0,0.0052,3.5,354.0
2024-01-31 12:00:00,0.0275,0.019,109.0,0.0085,8.4,61.0
2024-01-31 13:00:00,0.0118,0.035,105.0,0.0093,10.8,57.0
2024-01-31 14:00:00,0.0154,0.039,83.0,0.009,11.4,46.0
2024-01-31 15:00:00,0.0158,0.042,82.0,0.0079,10.8,51.0
2024-01-31 16:00:00,0.0094,0.051,70.0,0.0075,12.9,62.0
2024-01-31 17:00:00,0.0068,0.051,59.0,0.0069,12.3,63.0
2024-01-31 18:00:00,0.0070999999999999,0.045,54.0,0.0053,12.0,56.0
2024-01-31 19:00:00,0.0088,0.039,63.0,0.0048,12.0,60.0
2024-01-31 20:00:00,0.0085,0.036,69.0,0.0045,10.4,53.0
2024-01-31 21:00:00,0.0158,0.025,56.0,0.0044,11.2,36.0
2024-01-31 22:00:00,0.013,0.027,72.0,0.0042,12.0,7.0
2024-01-31 23:00:00,0.0104,0.031,46.0,0.004,10.1,14.0
2024-02-01 00:00:00,0.015,0.024,38.0,0.0039,9.8,22.0
2024-02-01 01:00:00,0.01315,0.024,46.0,0.0038499999999999,8.2,23.0
2024-02-01 02:00:00,0.0113,0.024,54.0,0.0038,6.6,24.0
2024-02-01 03:00:00,0.0158,0.018,38.0,0.0038,3.1,12.0
2024-02-01 04:00:00,0.0153,0.015,50.0,0.0037,3.1,27.0
2024-02-01 05:00:00,0.0143,0.015,45.0,0.0035,8.9,17.0
2024-02-01 06:00:00,0.0139,0.015,37.0,0.0035,4.7,40.0
2024-02-01 07:00:00,0.0202,0.007,36.0,0.0039,2.8,193.0
2024-02-01 08:00:00,0.0196,0.006,67.0,0.004,3.0,248.0
2024-02-01 09:00:00,0.0166,0.006,76.0,0.0040999999999999,2.8,263.0
2024-02-01 10:00:00,0.0209,0.008,91.0,0.0036,2.8,331.0
2024-02-01 11:00:00,0.0186999999999999,0.012,71.0,0.0036,3.0,29.0
2024-02-01 12:00:00,0.0149,0.021,75.0,0.0083,3.8,54.0
2024-02-01 13:00:00,0.0125,0.034,98.0,0.0091,5.4,57.0
2024-02-01 14:00:00,0.0193,0.039,88.0,0.0069,9.0,94.0
2024-02-01 15:00:00,0.0198,0.055,95.0,0.0057,10.2,95.0
2024-02-01 16:00:00,0.02,0.071,99.0,0.0056,10.6,84.0
2024-02-01 17:00:00,0.0162,0.076,114.0,0.0054,11.3,80.0
2024-02-01 18:00:00,0.0121999999999999,0.068,87.0,0.006,10.5,67.0
2024-02-01 19:00:00,0.0156,0.049,69.0,0.0053,10.0,74.0
2024-02-01 20:00:00,0.0214,0.03,83.0,0.0042,7.5,55.0
2024-02-01 21:00:00,0.0201,0.024,92.0,0.0038,8.6,26.0
2024-02-01 22:00:00,0.01825,0.028,70.0,0.0038,7.3,39.0
2024-02-01 23:00:00,0.0163999999999999,0.023,57.0,0.005,9.5,25.0
2024-02-02 00:00:00,0.0149,0.024,86.0,0.0042,8.6,21.0
2024-02-02 01:00:00,0.0285,0.008,163.0,0.0040999999999999,3.9,100.0
2024-02-02 02:00:00,0.0286,0.006,125.0,0.0040999999999999,2.8,82.0
2024-02-02 03:00:00,0.0251,0.007,110.0,0.0040999999999999,3.3,297.0
2024-02-02 04:00:00,0.0213,0.006,96.0,0.004,3.2,243.0
2024-02-02 05:00:00,0.0171,0.006,100.0,0.0035,4.6,244.0
2024-02-02 06:00:00,0.0172,0.006,96.0,0.0034,3.7,256.0
2024-02-02 07:00:00,0.0183,0.00625,78.0,0.0037,3.0,229.0
2024-02-02 08:00:00,0.0184,0.0065,87.0,0.0039,4.8,239.0
2024-02-02 09:00:00,0.021,0.00675,93.0,0.0039,8.5,238.0
2024-02-02 10:00:00,0.0226,0.007,113.0,0.004,8.6,239.0
2024-02-02 11:00:00,0.0351,0.01,117.0,0.0055,8.0,76.0
2024-02-02 12:00:00,0.0395,0.019,151.0,0.0079,8.1,54.0
2024-02-02 13:00:00,0.0373,0.032,143.0,0.0103,8.0,49.0
2024-02-02 14:00:00,0.0168,0.043,116.0,0.0067,13.7,272.0
2024-02-02 15:00:00,0.0052,0.041,145.0,0.0038,20.2,249.0
2024-02-02 16:00:00,0.0158,0.065,93.0,0.0053,12.0,127.0
2024-02-02 17:00:00,0.0149,0.082,85.0,0.006,13.6,71.0
2024-02-02 18:00:00,0.0129,0.078,83.0,0.0089,8.4,52.0
2024-02-02 19:00:00,0.0156,0.058,99.0,0.0078,7.6,46.0
2024-02-02 20:00:00,0.0218,0.041,81.0,0.005,12.0,11.0
2024-02-02 21:00:00,0.0275,0.022,79.0,0.0046,14.3,9.0
2024-02-02 22:00:00,0.0146,0.028,83.0,0.0050999999999999,12.5,15.0
2024-02-02 23:00:00,0.0125,0.028,53.0,0.0055,10.0,40.0
2024-02-03 00:00:00,0.0178,0.019,63.0,0.0054,4.6,72.0
2024-02-03 01:00:00,0.0277,0.008,74.0,0.0049,3.8,193.0
2024-02-03 02:00:00,0.0271,0.006,68.0,0.0046,4.7,234.0
2024-02-03 03:00:00,0.0238999999999999,0.008,55.0,0.0042,10.5,240.0
2024-02-03 04:00:00,0.0066,0.032,68.0,0.0033,18.8,252.0
2024-02-03 05:00:00,0.0031,0.037,72.0,0.0032,20.5,259.0
2024-02-03 06:00:00,0.0043,0.036,68.0,0.0031,21.9,257.0
2024-02-03 07:00:00,0.0073,0.031,58.0,0.0032,20.5,257.0
2024-02-03 08:00:00,0.0093,0.028,35.0,0.0032,20.7,256.0
2024-02-03 09:00:00,0.0127,0.023,26.0,0.0032,20.5,257.0
2024-02-03 10:00:00,0.0096,0.027,42.0,0.0032,20.6,262.0
2024-02-03 11:00:00,0.0050999999999999,0.033,82.0,0.0032,24.5,264.0
2024-02-03 12:00:00,0.0046749999999999,0.03525,145.2,0.0032,27.1,263.0
2024-02-03 13:00:00,0.00425,0.0375,208.4,0.0032,29.7,262.0
2024-02-03 14:00:00,0.003825,0.03975,271.6,0.0032,32.3,261.0
2024-02-03 15:00:00,0.0034,0.042,334.8,0.0032,34.9,260.0
2024-02-03 16:00:00,0.0042,0.045,398.0,0.0031,32.9,256.0
2024-02-03 17:00:00,0.0048,0.045,148.0,0.003,32.4,253.0
2024-02-03 18:00:00,0.0059,0.044,216.0,0.003,29.3,254.0
2024-02-03 19:00:00,0.0079,0.043,95.0,0.0029,28.0,255.0
2024-02-03 20:00:00,0.0141999999999999,0.034,113.0,0.003,19.6,254.0
2024-02-03 21:00:00,0.0175,0.027,37.0,0.0031,13.1,232.0
2024-02-03 22:00:00,0.0268,0.015,35.0,0.0036,8.3,265.0
2024-02-03 23:00:00,0.0268,0.012,47.0,0.0032,3.5,278.0
2024-02-04 00:00:00,0.0218,0.016,64.0,0.006,4.8,42.0
2024-02-04 01:00:00,0.0135,0.024,56.0,0.0057,8.7,24.0
2024-02-04 02:00:00,0.0232,0.013,49.0,0.0060999999999999,3.8,94.0
2024-02-04 03:00:00,0.025,0.01,54.0,0.0057,2.7,154.0
2024-02-04 04:00:00,0.0225,0.007,50.0,0.0046,5.2,245.0
2024-02-04 05:00:00,0.0203,0.007,56.0,0.0036,5.5,238.0
2024-02-04 06:00:00,0.0198,0.007,55.0,0.0035,3.7,234.0
2024-02-04 07:00:00,0.0115,0.023,58.0,0.0032,13.0,248.0
2024-02-04 08:00:00,0.0084,0.03,25.0,0.003,14.6,253.0
2024-02-04 09:00:00,0.0126,0.028,22.0,0.003,12.1,247.0
2024-02-04 10:00:00,0.0076,0.037,24.0,0.003,16.6,254.0
2024-02-04 11:00:00,0.0025,0.044,31.0,0.0031,22.1,270.0
2024-02-04 12:00:00,0.0025,0.046,48.0,0.003,28.6,266.0
2024-02-04 13:00:00,0.0027,0.047,65.0,0.0028,28.3,264.0
2024-02-04 14:00:00,0.0028,0.046,60.0,0.0028,30.8,259.0
2024-02-04 15:00:00,0.0032,0.046,85.0,0.0028,30.3,257.0
2024-02-04 16:00:00,0.0035,0.045,73.0,0.0028,28.6,258.0
2024-02-04 17:00:00,0.0039,0.045,47.0,0.0027,28.6,252.0
2024-02-04 18:00:00,0.0047,0.044,38.0,0.0028,26.7,250.0
2024-02-04 19:00:00,0.0055,0.042,30.0,0.0028,23.8,252.0
2024-02-04 20:00:00,0.0087,0.038,18.0,0.0028,22.2,254.0
2024-02-04 21:00:00,0.0093,0.037,23.0,0.0028,18.0,259.0
2024-02-04 22:00:00,0.0147,0.028,18.0,0.0029,15.5,245.0
2024-02-04 23:00:00,0.0098,0.033,18.0,0.0028,16.0,242.0
2024-02-05 00:00:00,0.0105,0.032,17.0,0.0029,14.5,243.0
2024-02-05 01:00:00,0.0158,0.023,21.0,0.0029,6.9,278.0
2024-02-05 02:00:00,0.0179,0.02,21.0,0.0042,4.8,53.0
2024-02-05 03:00:00,0.0196,0.019,32.0,0.0055,2.9,63.0
2024-02-05 04:00:00,0.0221,0.011,31.0,0.004,4.1,263.0
2024-02-05 05:00:00,0.0162,0.013,29.0,0.0039,6.9,230.0
2024-02-05 06:00:00,0.0159,0.013,26.0,0.0044,8.2,241.0
2024-02-05 07:00:00,0.0225,0.007,40.0,0.0050999999999999,5.0,201.0
2024-02-05 08:00:00,0.0242,0.008,62.0,0.0052,5.0,179.0
2024-02-05 09:00:00,0.0273,0.007,55.0,0.0045,3.5,162.0
2024-02-05 10:00:00,0.02,0.02,62.0,0.0036,8.3,230.0
2024-02-05 11:00:00,0.0063,0.04,63.0,0.0029,19.0,249.0
2024-02-05 12:00:00,0.0045,0.043,41.0,0.0029,18.1,259.0
2024-02-05 13:00:00,0.0038,0.044,32.0,0.0028,18.4,256.0
2024-02-05 14:00:00,0.0037,0.044,27.0,0.003,17.8,259.0
2024-02-05 15:00:00,0.0029,0.048,22.0,0.0029,17.0,263.0
2024-02-05 16:00:00,0.0025,0.05,10.0,0.0029,12.7,278.0
2024-02-05 17:00:00,0.0027,0.05,16.0,0.0029,9.7,256.0
2024-02-05 18:00:00,0.0064,0.046,16.0,0.0029,11.5,171.0
2024-02-05 19:00:00,0.0077,0.041,31.0,0.003,15.8,98.0
2024-02-05 20:00:00,0.0070999999999999,0.039,48.0,0.004,11.6,76.0
2024-02-05 21:00:00,0.0178,0.026,31.0,0.0031,10.1,110.0
2024-02-05 22:00:00,0.0088,0.036,37.0,0.0034,11.1,70.0
2024-02-05 23:00:00,0.0091,0.035,25.0,0.0035,8.4,69.0
2024-02-06 00:00:00,0.016,0.025,21.0,0.0042,3.5,18.0
2024-02-06 01:00:00,0.028,0.008,27.0,0.0038,2.6,246.0
2024-02-06 02:00:00,0.0259,0.006,40.0,0.0036,2.6,232.0
2024-02-06 03:00:00,0.0261,0.006,41.0,0.0035,2.8,242.0
2024-02-06 04:00:00,0.0185,0.007,70.0,0.0032,2.9,235.0
2024-02-06 05:00:00,0.0167,0.009,33.0,0.0031,4.0,237.0
2024-02-06 06:00:00,0.0182,0.007,32.0,0.0032,4.4,243.0
2024-02-06 07:00:00,0.0182,0.006,37.0,0.0033,6.1,234.0
2024-02-06 08:00:00,0.0209,0.006,51.0,0.0035,5.4,236.0
2024-02-06 09:00:00,0.024,0.006,67.0,0.0039,3.0,240.0
2024-02-06 10:00:00,0.0303,0.008,137.0,0.0063,2.7,174.0
2024-02-06 11:00:00,0.0149,0.03,152.0,0.008,8.3,44.0
2024-02-06 12:00:00,0.0179,0.032,44.0,0.0066,9.1,52.0
2024-02-06 13:00:00,0.0177,0.039,50.0,0.0054,10.6,67.0
2024-02-06 14:00:00,0.0133,0.049,52.0,0.0046,11.1,51.0
2024-02-06 15:00:00,0.0092,0.06,49.0,0.0043,11.5,61.0
2024-02-06 16:00:00,0.0081999999999999,0.062,40.0,0.0039,12.4,48.0
2024-02-06 17:00:00,0.0072,0.058,47.0,0.0036,12.4,56.0
2024-02-06 18:00:00,0.0060999999999999,0.054,54.0,0.0035,12.8,56.0
2024-02-06 19:00:00,0.0068,0.048,36.0,0.0035,12.1,59.0
2024-02-06 20:00:00,0.0098,0.041,51.0,0.0042,10.1,50.0
2024-02-06 21:00:00,0.0195,0.026,54.0,0.0047,12.9,24.0
2024-02-06 22:00:00,0.0193,0.025,60.0,0.0038,13.5,17.0
2024-02-06 23:00:00,0.0158,0.028,51.0,0.0037,13.0,23.0
2024-02-07 00:00:00,0.0126,0.031,37.0,0.0035,12.6,20.0
2024-02-07 01:00:00,0.0096999999999999,0.034,24.0,0.0035,11.6,22.0
2024-02-07 02:00:00,0.01,0.033,27.0,0.0035,12.1,22.0
2024-02-07 03:00:00,0.0063,0.038,26.0,0.0033,8.9,33.0
2024-02-07 04:00:00,0.0118,0.027,23.0,0.0040999999999999,5.6,57.0
2024-02-07 05:00:00,0.0253,0.01,35.0,0.004,6.8,47.0
2024-02-07 06:00:00,0.0172,0.018,42.0,0.0037,3.5,52.0
2024-02-07 07:00:00,0.0258,0.009,33.0,0.0036,2.6,61.0
2024-02-07 08:00:00,0.0212,0.013,51.0,0.0036,3.6,67.0
2024-02-07 09:00:00,0.0287,0.007,49.0,0.0042,3.2,95.0
2024-02-07 10:00:00,0.0212,0.016,84.0,0.0059,3.6,44.0
2024-02-07 11:00:00,0.0238999999999999,0.018,84.0,0.0062,7.7,32.0
2024-02-07 12:00:00,0.0232,0.024,76.0,0.0062,7.5,23.0
2024-02-07 13:00:00,0.0205,0.032,86.0,0.0074,3.3,30.0
2024-02-07 14:00:00,0.0207,0.038,76.0,0.0079,8.6,42.0
2024-02-07 15:00:00,0.0248,0.046,105.0,0.0064,8.0,80.0
2024-02-07 16:00:00,0.0281,0.058,104.0,0.0068,11.9,79.0
2024-02-07 17:00:00,0.0172,0.058,98.0,0.0060999999999999,10.6,41.0
2024-02-07 18:00:00,0.0115,0.056,77.0,0.0050999999999999,9.1,52.0
2024-02-07 19:00:00,0.0139,0.047,63.0,0.0052,6.6,53.0
2024-02-07 20:00:00,0.0173,0.038,63.0,0.0043,7.9,28.0
2024-02-07 21:00:00,0.0273,0.026,63.0,0.0040999999999999,7.7,56.0
2024-02-07 22:00:00,0.0436,0.007,79.0,0.0043,4.7,143.0
2024-02-07 23:00:00,0.0435,0.006,112.0,0.0044,6.4,236.0
2024-02-08 00:00:00,0.037,0.006,134.0,0.0040999999999999,9.0,238.0
2024-02-08 01:00:00,0.0339,0.007,121.0,0.0038,11.9,239.0
2024-02-08 02:00:00,0.0322,0.007,85.0,0.0035,5.1,234.0
2024-02-08 03:00:00,0.0327999999999999,0.006,71.0,0.0038,5.4,235.0
2024-02-08 04:00:00,0.0319,0.006,89.0,0.0037,3.4,253.0
2024-02-08 05:00:00,0.0261999999999999,0.006,119.0,0.0034,6.0,226.0
2024-02-08 06:00:00,0.0268,0.0062,85.0,0.0034,3.0,236.0
2024-02-08 07:00:00,0.0273,0.0064,77.0,0.0036,6.6,245.0
2024-02-08 08:00:00,0.025,0.0066,79.0,0.0037,7.9,236.0
2024-02-08 09:00:00,0.027,0.0068,106.0,0.004,5.9,230.0
2024-02-08 10:00:00,0.0313,0.007,181.0,0.0042,5.9,233.0
2024-02-08 11:00:00,0.0327999999999999,0.013,203.0,0.005,2.6,230.0
2024-02-08 12:00:00,0.0268,0.03,129.0,0.0070999999999999,2.6,47.0
2024-02-08 13:00:00,0.0322,0.042,113.0,0.0081,8.6,67.0
2024-02-08 14:00:00,0.017,0.05,118.0,0.0067,12.3,81.0
2024-02-08 15:00:00,0.0052,0.049,95.0,0.0044,13.3,80.0
2024-02-08 16:00:00,0.0053,0.052,65.0,0.0039,11.0,63.0
2024-02-08 17:00:00,0.0057,0.054,62.0,0.0040999999999999,10.8,60.0
2024-02-08 18:00:00,0.0093,0.059,62.0,0.0045,11.4,61.0
2024-02-08 19:00:00,0.0125,0.059,68.0,0.0069,14.3,74.0
2024-02-08 20:00:00,0.0121999999999999,0.039,75.0,0.0059,12.8,68.0
2024-02-08 21:00:00,0.0130999999999999,0.03,75.0,0.0059,10.5,52.0
2024-02-08 22:00:00,0.0145,0.025,58.0,0.0052,14.0,18.0
2024-02-08 23:00:00,0.0141,0.025,58.0,0.0042,12.4,21.0
2024-02-09 00:00:00,0.0144,0.026,52.0,0.0039,11.7,24.0
2024-02-09 01:00:00,0.0129,0.027,42.0,0.0036,6.9,38.0
2024-02-09 02:00:00,0.0273999999999999,0.01,40.0,0.0039,2.6,114.0
2024-02-09 03:00:00,0.0303,0.006,60.0,0.004,2.6,161.0
2024-02-09 04:00:00,0.0278999999999999,0.007,62.0,0.0037,2.6,217.0
2024-02-09 05:00:00,0.023,0.006,53.0,0.0034,4.4,227.0
2024-02-09 06:00:00,0.019,0.006,57.0,0.0032,6.2,242.0
2024-02-09 07:00:00,0.0175,0.006,59.0,0.0033,9.5,238.0
2024-02-09 08:00:00,0.0185,0.0063333333333333,65.0,0.0035,7.8,228.0
2024-02-09 09:00:00,0.0182,0.0066666666666666,42.0,0.0035,7.3,232.0
2024-02-09 10:00:00,0.0219,0.007,108.5,0.0036,6.0,235.0
2024-02-09 11:00:00,0.0169,0.019,175.0,0.0042,7.2,239.0
2024-02-09 12:00:00,0.0163,0.027,78.0,0.0054,3.8,131.0
2024-02-09 13:00:00,0.0221,0.037,72.0,0.0060999999999999,5.2,89.0
2024-02-09 14:00:00,0.0193,0.058,79.0,0.0081,7.0,71.0
2024-02-09 15:00:00,0.0381,0.068,107.0,0.0091,8.8,62.0
2024-02-09 16:00:00,0.0243,0.089,142.0,0.0075,9.7,83.0
2024-02-09 17:00:00,0.0177,0.098,110.0,0.0062,10.0,41.0
2024-02-09 18:00:00,0.0146,0.098,105.0,0.011,11.1,36.0
2024-02-09 19:00:00,0.0165,0.072,99.0,0.0136,11.2,41.0
2024-02-09 20:00:00,0.0198999999999999,0.04,99.0,0.0107,12.0,32.0
2024-02-09 21:00:00,0.0269,0.016,106.0,0.0049,9.3,24.0
2024-02-09 22:00:00,0.018,0.024,97.0,0.0043,9.5,28.0
2024-02-09 23:00:00,0.0186999999999999,0.023,80.0,0.0047,8.1,11.0
2024-02-10 00:00:00,0.025,0.016,70.0,0.0045,4.0,83.0
2024-02-10 01:00:00,0.0306999999999999,0.008,87.0,0.0042,3.2,42.0
2024-02-10 02:00:00,0.026,0.01,92.0,0.004,5.0,22.0
2024-02-10 03:00:00,0.0189,0.015,71.0,0.0036,5.5,23.0
2024-02-10 04:00:00,0.0171,0.014,56.0,0.0035,3.4,61.0
2024-02-10 05:00:00,0.0173,0.014,69.0,0.0034,5.2,13.0
2024-02-10 06:00:00,0.0236,0.006,53.0,0.0035,3.3,226.0
2024-02-10 07:00:00,0.0208,0.006,73.0,0.0034,2.8,218.0
2024-02-10 08:00:00,0.0229,0.006,72.0,0.0037,3.4,248.0
2024-02-10 09:00:00,0.0197,0.0065,113.0,0.0035,3.6,218.0
2024-02-10 10:00:00,0.0224,0.007,124.0,0.0040999999999999,2.7,264.0
2024-02-10 11:00:00,0.0243,0.008,128.0,0.0043,4.7,215.0
2024-02-10 12:00:00,0.0163,0.022,136.0,0.0057,5.2,273.0
2024-02-10 13:00:00,0.0169,0.029,98.0,0.0060999999999999,4.6,331.0
2024-02-10 14:00:00,0.0198999999999999,0.036,89.0,0.0059,4.4,61.0
2024-02-10 15:00:00,0.0269,0.039,99.0,0.0083,2.6,42.0
2024-02-10 16:00:00,0.0297,0.045,106.0,0.0084,3.3,50.0
2024-02-10 17:00:00,0.0296,0.051,116.0,0.0075,6.9,37.0
2024-02-10 18:00:00,0.0186999999999999,0.054,121.0,0.0077,10.9,24.0
2024-02-10 19:00:00,0.0186,0.051,110.0,0.0094,10.3,14.0
2024-02-10 20:00:00,0.0201,0.044,103.0,0.0085,9.6,12.0
2024-02-10 21:00:00,0.0211,0.034,93.0,0.0066,6.9,36.0
2024-02-10 22:00:00,0.01955,0.031,106.0,0.0054,7.5,17.0
2024-02-10 23:00:00,0.018,0.022,83.0,0.0046,6.8,30.0
2024-02-11 00:00:00,0.0222,0.013,118.0,0.0040999999999999,3.1,68.0
2024-02-11 01:00:00,0.0263,0.008,125.0,0.0054,2.6,98.0
2024-02-11 02:00:00,0.027,0.006,104.0,0.0064,2.6,236.0
2024-02-11 03:00:00,0.0233,0.006,129.0,0.0048,2.7,253.0
2024-02-11 04:00:00,0.0207,0.006,111.0,0.0042,2.6,239.0
2024-02-11 05:00:00,0.0186999999999999,0.0066666666666666,94.0,0.0035,3.4,260.0
2024-02-11 06:00:00,0.0207,0.0073333333333333,98.0,0.0036,3.2,178.0
2024-02-11 07:00:00,0.0264,0.008,110.0,0.0039,4.1,189.0
2024-02-11 08:00:00,0.018,0.021,80.0,0.0042,12.2,231.0
2024-02-11 09:00:00,0.0177,0.023,36.0,0.0036,12.4,214.0
2024-02-11 10:00:00,0.0217,0.023,48.0,0.0065,11.4,226.0
2024-02-11 11:00:00,0.0101,0.036,52.0,0.0047,14.6,266.0
2024-02-11 12:00:00,0.0054,0.034,106.0,0.0043,12.6,43.0
2024-02-11 13:00:00,0.0053,0.039,113.0,0.0039,14.7,38.0
2024-02-11 14:00:00,0.0047,0.043,94.0,0.0037,14.9,33.0
2024-02-11 15:00:00,0.0039,0.047,68.0,0.0033,14.5,36.0
2024-02-11 16:00:00,0.0037,0.049,59.0,0.0032,16.9,29.0
2024-02-11 17:00:00,0.0036,0.051,66.0,0.0038,16.5,30.0
2024-02-11 18:00:00,0.0039,0.05,55.0,0.0047,15.4,36.0
2024-02-11 19:00:00,0.0040999999999999,0.047,58.0,0.0050999999999999,16.5,31.0
2024-02-11 20:00:00,0.0043,0.044,70.0,0.0114,14.0,41.0
2024-02-11 21:00:00,0.0068,0.04,75.0,0.0055,12.0,65.0
2024-02-11 22:00:00,0.0115,0.035,47.0,0.005,14.6,90.0
2024-02-11 23:00:00,0.0099,0.037,105.0,0.0032,16.2,127.0
2024-02-12 00:00:00,0.0124,0.035,43.0,0.0032,13.8,115.0
2024-02-12 01:00:00,0.0121,0.034,30.0,0.0032,9.5,140.0
2024-02-12 02:00:00,0.0219,0.018,22.0,0.0033,5.1,239.0
2024-02-12 03:00:00,0.0134,0.03,35.0,0.0044,9.6,251.0
2024-02-12 04:00:00,0.0057,0.04,35.0,0.0039,11.4,249.0
2024-02-12 05:00:00,0.0032,0.043,25.0,0.0033,10.6,275.0
2024-02-12 06:00:00,0.0081999999999999,0.026,13.0,0.0073,7.8,42.0
2024-02-12 07:00:00,0.0108,0.015,39.0,0.0062,6.2,53.0
2024-02-12 08:00:00,0.0157,0.009,53.0,0.0048,4.1,42.0
2024-02-12 09:00:00,0.0173,0.008,46.0,0.0036,3.7,337.0
2024-02-12 10:00:00,0.0158,0.011,45.0,0.0123,3.6,27.0
2024-02-12 11:00:00,0.0165,0.014,91.0,0.008,7.1,22.0
2024-02-12 12:00:00,0.012,0.025,96.0,0.0045,7.8,64.0
2024-02-12 13:00:00,0.0105,0.034,66.0,0.0038,7.5,75.0
2024-02-12 14:00:00,0.0091,0.042,58.0,0.0039,7.8,82.0
2024-02-12 15:00:00,0.0096,0.044,58.0,0.0037,11.8,83.0
2024-02-12 16:00:00,0.0062,0.048,55.0,0.0032,9.5,65.0
2024-02-12 17:00:00,0.0081,0.047,43.0,0.0034,12.6,84.0
2024-02-12 18:00:00,0.0101,0.044,57.0,0.0035,12.3,93.0
2024-02-12 19:00:00,0.0094,0.044,53.0,0.0034,11.6,74.0
2024-02-12 20:00:00,0.0162,0.035,52.0,0.0067,13.1,80.0
2024-02-12 21:00:00,0.0173,0.029,79.0,0.0046,14.2,71.0
2024-02-12 22:00:00,0.0133,0.029,70.0,0.0128,11.9,28.0
2024-02-12 23:00:00,0.0139,0.026,53.0,0.0048,12.3,22.0
2024-02-13 00:00:00,0.0146,0.025,45.0,0.0045,14.3,13.0
2024-02-13 01:00:00,0.0101999999999999,0.031,34.0,0.0057,13.0,17.0
2024-02-13 02:00:00,0.0095,0.031,37.0,0.0043,12.4,22.0
2024-02-13 03:00:00,0.0101999999999999,0.029,68.0,0.0038,10.3,23.0
2024-02-13 04:00:00,0.0104666666666666,0.032,59.0,0.0036,9.7,25.0
2024-02-13 05:00:00,0.0107333333333333,0.032,86.0,0.0037,9.5,26.0
2024-02-13 06:00:00,0.011,0.029,39.0,0.0085,9.5,18.0
2024-02-13 07:00:00,0.0072,0.035,23.0,0.0095,9.3,27.0
2024-02-13 08:00:00,0.0083,0.034,29.0,0.0096,6.5,40.0
2024-02-13 09:00:00,0.0157,0.022,28.0,0.0116,4.1,83.0
2024-02-13 10:00:00,0.0165,0.021,81.0,0.0156,7.8,43.0
2024-02-13 11:00:00,0.0161,0.024,78.0,0.0143,7.7,61.0
2024-02-13 12:00:00,0.0166,0.025,69.0,0.006,10.7,67.0
2024-02-13 13:00:00,0.0150999999999999,0.029,88.0,0.0056,11.1,34.0
2024-02-13 14:00:00,0.0123,0.036,78.0,0.0069,11.4,41.0
2024-02-13 15:00:00,0.0078,0.049,76.0,0.0056,10.7,38.0
2024-02-13 16:00:00,0.0073,0.053,72.0,0.0045,11.6,46.0
2024-02-13 17:00:00,0.0075,0.053,79.0,0.0045,12.0,58.0
2024-02-13 18:00:00,0.008,0.049,63.0,0.0074,12.6,43.0
2024-02-13 19:00:00,0.0079,0.043,79.0,0.0072,11.3,52.0
2024-02-13 20:00:00,0.0119,0.033,65.0,0.006,10.3,52.0
2024-02-13 21:00:00,0.0186999999999999,0.021,72.0,0.0044,12.8,25.0
2024-02-13 22:00:00,0.0161,0.023,70.0,0.0040999999999999,15.1,21.0
2024-02-13 23:00:00,0.0104,0.03,63.0,0.0042,13.5,32.0
2024-02-14 00:00:00,0.0099,0.03,52.0,0.004,12.0,32.0
2024-02-14 01:00:00,0.0078,0.032,44.0,0.0036,13.3,19.0
2024-02-14 02:00:00,0.0081999999999999,0.031,23.0,0.0034,10.0,32.0
2024-02-14 03:00:00,0.0092,0.027,27.0,0.0033,6.0,22.0
2024-02-14 04:00:00,0.0134,0.021,24.0,0.0033,6.2,15.0
2024-02-14 05:00:00,0.0125,0.02,28.0,0.0033,3.8,30.0
2024-02-14 06:00:00,0.0196,0.012,25.0,0.004,2.8,106.0
