,NO,NO2,O3,PM10,PM2.5,WSR,WDV
2023-11-12 01:00:00,6.3,14.2,11.0,10.0,4.92,2.6,281.0
2023-11-12 02:00:00,7.9,15.0,8.0,10.0,5.22,2.0,289.0
2023-11-12 03:00:00,17.4,11.066666666666666,8.0,9.2,5.171304347826086,2.7333333333333334,213.3333333333333
2023-11-12 04:00:00,26.9,7.133333333333333,8.0,8.4,5.122608695652174,3.466666666666667,137.66666666666666
2023-11-12 05:00:00,36.4,3.2,8.0,7.6,5.07391304347826,4.2,62.0
2023-11-12 06:00:00,5.0,12.7,10.0,6.8,5.025217391304348,5.4,56.0
2023-11-12 07:00:00,5.5,13.4,9.0,6.0,4.976521739130434,6.1,70.0
2023-11-12 08:00:00,6.5,13.5,9.0,5.0,4.927826086956522,5.5,30.0
2023-11-12 09:00:00,8.1,12.6,10.0,8.0,4.879130434782608,5.0,358.0
2023-11-12 10:00:00,7.2,8.6,13.0,6.0,4.830434782608696,4.2,120.0
2023-11-12 11:00:00,7.9,9.0,13.0,2.0,4.781739130434782,4.6,109.0
2023-11-12 12:00:00,7.5,7.4,14.0,2.0,4.7330434782608695,5.3,130.0
2023-11-12 13:00:00,10.5,11.5,10.0,10.0,4.684347826086956,5.0,267.0
2023-11-12 14:00:00,17.8,14.3,8.0,9.0,4.635652173913043,6.1,283.0
2023-11-12 15:00:00,24.9,15.9,7.0,3.0,4.58695652173913,7.2,283.0
2023-11-12 16:00:00,22.3,15.7,7.0,4.0,4.538260869565217,5.2,283.0
2023-11-12 17:00:00,15.5,15.6,7.0,8.0,4.489565217391304,6.0,291.0
2023-11-12 18:00:00,23.7,16.4,5.0,6.0,4.440869565217391,5.8,306.0
2023-11-12 19:00:00,27.7,16.1,5.0,12.0,4.392173913043478,4.7,291.0
2023-11-12 20:00:00,25.9,16.8,6.0,11.0,4.343478260869565,8.3,282.0
2023-11-12 21:00:00,19.6,18.3,8.0,12.0,4.294782608695652,3.8,277.0
2023-11-12 22:00:00,24.7,19.5,5.0,7.0,4.246086956521738,4.7,297.0
2023-11-12 23:00:00,24.1,17.5,5.0,15.0,4.197391304347826,3.0,290.0
2023-11-13 00:00:00,15.8,17.6,6.0,11.0,4.148695652173913,3.9,272.0
2023-11-13 01:00:00,7.5,11.5,12.0,6.0,4.1,4.3,284.0
2023-11-13 02:00:00,5.9,5.8,16.0,2.0,3.335,2.9,259.0
2023-11-13 03:00:00,5.6,6.5,14.0,2.6666666666666665,2.57,3.0,109.0
2023-11-13 04:00:00,5.4,6.4,15.0,3.333333333333333,2.49,4.7,95.0
2023-11-13 05:00:00,5.1,4.5,18.0,4.0,3.191666666666667,4.8,120.0
2023-11-13 06:00:00,6.8,8.1,14.0,3.0,3.8933333333333335,3.9,203.0
2023-11-13 07:00:00,8.7,11.5,10.0,2.5,4.595000000000001,2.8,237.0
2023-11-13 08:00:00,23.1,15.7,6.0,2.0,5.296666666666667,2.5,292.0
2023-11-13 09:00:00,49.6,17.6,5.0,3.0,5.998333333333333,3.7,303.0
2023-11-13 10:00:00,42.7,17.7,6.0,9.0,6.7,5.6,310.0
2023-11-13 11:00:00,33.8,16.7,8.0,11.0,8.23,4.5,316.0
2023-11-13 12:00:00,46.4,21.5,8.0,16.0,10.245,5.5,299.0
2023-11-13 13:00:00,34.3,23.1,8.0,30.0,12.26,4.7,330.0
2023-11-13 14:00:00,16.1,16.8,11.0,19.0,8.61,6.2,353.0
2023-11-13 15:00:00,13.9,14.6,13.0,15.0,6.14,4.5,315.0
2023-11-13 16:00:00,12.0,14.5,13.0,12.0,6.29,4.0,232.0
2023-11-13 17:00:00,11.1,15.8,12.0,12.0,5.77,4.2,215.0
2023-11-13 18:00:00,9.5,15.9,10.0,9.0,6.54,3.5,192.0
2023-11-13 19:00:00,10.4,14.9,12.0,17.0,5.04,4.6,190.0
2023-11-13 20:00:00,10.6,16.4,9.0,9.0,5.42,3.4,132.0
2023-11-13 21:00:00,9.7,17.9,8.0,14.0,7.02,3.2,38.0
2023-11-13 22:00:00,7.4,16.5,11.0,15.0,5.08,2.4,209.0
2023-11-13 23:00:00,7.4,14.5,13.0,11.0,4.88,3.8,167.0
2023-11-14 00:00:00,6.1,11.8,15.0,10.0,4.49,3.3,169.0
2023-11-14 01:00:00,5.6,12.1,14.0,10.0,5.28,2.9,154.0
2023-11-14 02:00:00,5.3,8.4,17.0,6.0,4.69,3.2,14.0
2023-11-14 03:00:00,5.1,7.0,18.0,5.0,4.18,2.9,123.0
2023-11-14 04:00:00,5.0,9.1,16.0,5.0,4.28,3.0,149.0
2023-11-14 05:00:00,5.2,10.5,14.0,6.0,4.09,3.2,303.0
2023-11-14 06:00:00,6.7,12.6,12.0,9.0,4.24,2.9,234.0
2023-11-14 07:00:00,11.2,16.8,7.0,9.0,4.59,2.4,230.0
2023-11-14 08:00:00,11.0,19.5,7.0,7.0,5.016249999999999,2.8,210.0
2023-11-14 09:00:00,10.8,20.2,9.0,6.0,5.4425,3.0,128.0
2023-11-14 10:00:00,11.9,17.8,12.0,6.0,5.86875,3.6,195.0
2023-11-14 11:00:00,14.1,18.1,12.0,8.0,6.295,3.2,199.0
2023-11-14 12:00:00,12.4,17.1,14.0,14.0,6.72125,4.8,159.0
2023-11-14 13:00:00,11.2,16.0,15.0,20.0,7.1475,2.8,187.0
2023-11-14 14:00:00,10.2,13.9,17.0,25.0,7.57375,4.4,193.0
2023-11-14 15:00:00,7.0,14.3,19.0,24.0,8.0,3.6,241.0
2023-11-14 16:00:00,9.8,18.4,15.0,24.0,12.0,4.0,264.0
2023-11-14 17:00:00,10.3,20.6,12.0,38.0,14.0,4.3,251.0
2023-11-14 18:00:00,12.6,23.1,7.0,33.0,17.0,4.3,153.0
2023-11-14 19:00:00,9.7,17.9,9.0,44.0,19.0,6.3,94.0
2023-11-14 20:00:00,12.1,17.7,7.0,39.0,19.0,5.7,81.0
2023-11-14 21:00:00,10.3,18.8,9.0,31.0,14.0,6.5,106.0
2023-11-14 22:00:00,7.8,12.8,16.0,18.0,10.0,8.1,93.0
2023-11-14 23:00:00,6.0,12.2,15.0,21.0,9.0,4.2,74.0
2023-11-15 00:00:00,5.3,10.2,14.0,13.0,10.0,2.6,57.0
2023-11-15 01:00:00,5.4,10.5,11.0,14.0,12.0,1.8,81.0
2023-11-15 02:00:00,5.7,12.9,8.0,21.0,13.0,1.8,323.0
2023-11-15 03:00:00,5.8,14.2,8.0,17.0,13.0,2.4,83.0
2023-11-15 04:00:00,5.3,6.0,20.0,23.0,9.0,1.8,46.0
2023-11-15 05:00:00,5.2,6.2,18.0,18.0,8.0,1.8,24.0
2023-11-15 06:00:00,6.1,11.0,13.0,12.0,11.0,1.8,300.0
2023-11-15 07:00:00,13.9,19.3,6.0,17.0,11.0,1.8333333333333333,320.0
2023-11-15 08:00:00,21.2,22.2,5.0,24.0,13.0,1.8666666666666667,112.0
2023-11-15 09:00:00,28.5,22.9,6.0,26.0,16.0,1.9,73.0
2023-11-15 10:00:00,30.1,24.8,7.0,33.0,20.0,2.2,73.0
2023-11-15 11:00:00,16.3,21.4,13.0,47.0,27.0,2.0,80.0
2023-11-15 12:00:00,11.3,15.2,18.0,64.0,20.3,3.7,80.0
2023-11-15 13:00:00,8.9,11.2,21.0,46.0,16.4,3.8,54.0
2023-11-15 14:00:00,9.9,15.5,23.0,34.0,21.1,3.6,126.0
2023-11-15 15:00:00,12.2,21.3,23.0,44.0,25.99,4.2,109.0
2023-11-15 16:00:00,11.6,23.7,23.0,55.0,30.52,6.8,111.0
2023-11-15 17:00:00,9.1,24.0,20.0,66.0,25.02,6.2,117.0
2023-11-15 18:00:00,10.0,20.6,14.0,60.0,23.99,7.8,93.0
2023-11-15 19:00:00,11.6,20.5,10.0,47.0,21.43,6.1,120.0
2023-11-15 20:00:00,15.0,22.6,8.0,40.0,20.25,7.1,106.0
2023-11-15 21:00:00,9.2,20.5,10.0,46.0,20.52,3.8,151.0
2023-11-15 22:00:00,11.6,20.9,8.0,32.0,20.48,4.6,99.0
2023-11-15 23:00:00,9.8,18.9,7.0,38.0,17.71,2.1,201.0
2023-11-16 00:00:00,14.9,17.5,6.0,29.0,15.26,2.3,270.0
2023-11-16 01:00:00,6.5,7.7,19.0,39.0,9.77,6.0,213.0
2023-11-16 02:00:00,8.3,18.8,8.0,19.0,17.759999999999998,3.1,220.0
2023-11-16 03:00:00,8.8,20.7,6.0,35.0,25.75,2.8,195.0
2023-11-16 04:00:00,9.2,16.8,5.0,50.0,21.67,2.5,290.0
2023-11-16 05:00:00,23.7,15.4,5.0,36.0,23.83,1.8,215.0
2023-11-16 06:00:00,45.8,14.3,5.0,46.0,24.68,2.1,228.0
2023-11-16 07:00:00,52.8,12.6,6.666666666666667,53.0,21.85,2.0,265.0
2023-11-16 08:00:00,92.7,14.6,8.333333333333334,56.0,25.38,3.1,289.0
2023-11-16 09:00:00,49.3,17.9,10.0,67.0,30.42,4.7,275.0
2023-11-16 10:00:00,19.8,19.3,18.0,82.0,30.91,6.7,182.0
2023-11-16 11:00:00,15.7,17.2,25.0,68.0,29.27,8.5,100.0
2023-11-16 12:00:00,10.9,15.0,32.0,66.0,30.94,8.3,109.0
2023-11-16 13:00:00,7.5,12.7,42.0,59.0,26.58,8.1,78.0
2023-11-16 14:00:00,5.5,11.2,49.0,51.0,26.8,9.7,80.0
2023-11-16 15:00:00,4.6,10.2,48.0,53.0,25.13,10.9,79.0
2023-11-16 16:00:00,4.4,8.3,41.0,51.0,17.85,10.8,88.0
2023-11-16 17:00:00,4.7,9.4,34.0,33.0,9.43,8.9,129.0
2023-11-16 18:00:00,5.7,15.2,26.0,24.0,14.74,8.2,111.0
2023-11-16 19:00:00,15.6,23.3,14.0,35.0,12.29,5.4,154.0
2023-11-16 20:00:00,21.4,28.6,7.0,43.0,14.79,3.9,217.0
2023-11-16 21:00:00,33.0,28.8,5.0,47.0,15.51,4.6,216.0
2023-11-16 22:00:00,38.3,23.4,5.0,56.0,15.46,3.8,204.0
2023-11-16 23:00:00,48.4,21.6,5.0,48.0,15.78,3.4,227.0
2023-11-17 00:00:00,66.7,19.9,5.4,51.0,16.06,2.1,254.0
2023-11-17 01:00:00,43.0,16.2,5.8,59.0,13.06,1.8,275.0
2023-11-17 02:00:00,41.0,13.4,6.2,35.0,11.82,1.9,242.0
2023-11-17 03:00:00,38.0,11.9,6.6,32.0,11.44,1.9,269.0
2023-11-17 04:00:00,12.7,9.9,7.0,32.0,8.58,5.5,291.0
2023-11-17 05:00:00,9.8,13.5,7.0,16.0,13.05,5.3,292.0
2023-11-17 06:00:00,26.8,17.2,5.0,29.0,21.05,2.8,283.0
2023-11-17 07:00:00,57.8,16.1,5.0,46.0,18.26,4.8,284.0
2023-11-17 08:00:00,68.9,19.0,5.0,53.0,17.96,7.5,285.0
2023-11-17 09:00:00,61.5,23.2,7.0,49.0,18.88,5.0,261.0
2023-11-17 10:00:00,31.9,25.7,15.0,61.0,24.35,5.2,291.0
2023-11-17 11:00:00,21.8,26.5,24.0,66.0,22.25,6.1,284.0
2023-11-17 12:00:00,18.5,36.2,37.0,61.0,38.92,5.5,113.0
2023-11-17 13:00:00,12.9,38.3,56.0,92.0,42.15,7.2,83.0
2023-11-17 14:00:00,6.9,31.9,83.0,112.0,41.46,6.7,84.0
2023-11-17 15:00:00,5.9,29.2,79.0,117.0,34.91,7.2,124.0
2023-11-17 16:00:00,4.9,25.5,81.0,109.0,24.09,8.7,129.0
2023-11-17 17:00:00,4.3,26.0,72.0,95.0,25.4,9.5,108.0
2023-11-17 18:00:00,3.3,19.7,64.0,88.0,20.56,13.3,103.0
2023-11-17 19:00:00,4.1,28.4,55.0,57.0,25.78,9.3,116.0
2023-11-17 20:00:00,5.5,34.9,38.0,78.0,27.4,6.3,127.0
2023-11-17 21:00:00,18.8,49.1,9.0,78.0,28.44,4.2,223.0
2023-11-17 22:00:00,43.2,48.7,5.0,87.0,32.64,3.8,214.0
2023-11-17 23:00:00,35.4,43.9,6.0,97.0,32.49,2.7,241.0
2023-11-18 00:00:00,40.6,38.4,5.0,89.0,32.0,2.2,245.0
2023-11-18 01:00:00,31.1,33.1,8.0,89.0,27.4,3.6,287.0
2023-11-18 02:00:00,10.1,33.9,10.0,71.0,25.96,6.4,283.0
2023-11-18 03:00:00,8.4,25.3,14.0,66.0,22.39,8.6,292.0
2023-11-18 04:00:00,7.7,19.3,15.0,52.0,15.83,6.6,281.0
2023-11-18 05:00:00,20.8,22.6,8.0,39.0,14.49,4.8,260.0
2023-11-18 06:00:00,12.4,32.5,14.0,39.0,29.48,5.1,228.0
2023-11-18 07:00:00,44.8,30.4,5.0,85.0,25.1,4.5,229.0
2023-11-18 08:00:00,110.4,27.2,5.0,79.0,24.8,3.8,277.0
2023-11-18 09:00:00,44.4,28.0,16.0,102.0,19.46,3.6,273.0
2023-11-18 10:00:00,19.8,23.5,24.0,63.0,19.39,8.4,19.0
2023-11-18 11:00:00,11.6,17.0,33.0,80.0,14.08,8.2,37.0
2023-11-18 12:00:00,8.7,16.6,42.0,54.0,14.55,10.8,57.0
2023-11-18 13:00:00,5.7,14.0,53.0,56.0,22.92,12.7,86.0
2023-11-18 14:00:00,4.7,13.8,60.0,61.0,30.33,12.7,103.0
2023-11-18 15:00:00,3.9,11.9,61.0,65.0,25.31,16.4,115.0
2023-11-18 16:00:00,4.7,10.7,43.0,59.0,25.11,17.4,110.0
2023-11-18 17:00:00,4.6,10.0,40.0,55.0,18.84,18.6,112.0
2023-11-18 18:00:00,4.2,10.0,38.0,41.0,19.0275,18.1,110.0
2023-11-18 19:00:00,4.0,10.4,36.0,32.0,19.215,18.2,109.0
2023-11-18 20:00:00,3.9,9.9,35.0,35.0,19.4025,17.6,95.0
2023-11-18 21:00:00,4.4,13.5,27.0,38.0,19.59,8.4,114.0
2023-11-18 22:00:00,5.2,14.6,24.0,38.0,19.24,8.8,122.0
2023-11-18 23:00:00,4.6,8.7,30.0,40.0,17.13,13.9,110.0
2023-11-19 00:00:00,4.4,10.1,27.0,33.0,16.93,8.7,95.0
2023-11-19 01:00:00,4.4,8.8,27.0,34.0,16.12,8.3,120.0
2023-11-19 02:00:00,4.7,8.1,27.0,34.0,15.39,2.7,174.0
2023-11-19 03:00:00,4.7,6.3,32.0,34.0,16.16,10.3,82.0
2023-11-19 04:00:00,4.0,4.6,34.0,29.0,14.65,11.4,98.0
2023-11-19 05:00:00,3.9,4.4,33.0,31.0,15.28,9.8,92.0
2023-11-19 06:00:00,4.0,5.0,30.0,27.0,16.26,6.0,78.0
2023-11-19 07:00:00,4.7,10.0,23.0,29.0,17.88,3.7,38.0
2023-11-19 08:00:00,5.2,12.3,19.0,34.0,22.92,7.9,93.0
2023-11-19 09:00:00,7.1,13.4,18.0,51.0,25.69,5.7,75.0
2023-11-19 10:00:00,9.7,14.4,19.0,54.0,28.46,6.5,88.0
2023-11-19 11:00:00,13.4,18.2,21.0,61.0,35.11,6.4,100.0
2023-11-19 12:00:00,11.6,17.9,30.0,75.0,39.97,7.1,118.0
2023-11-19 13:00:00,10.2,19.3,41.0,80.0,38.65,8.1,98.0
2023-11-19 14:00:00,8.4,20.2,50.0,83.0,45.09,8.7,120.0
2023-11-19 15:00:00,6.7,14.5,46.0,88.0,46.9,11.7,112.0
2023-11-19 16:00:00,6.2,9.9,37.0,82.0,24.55,13.4,105.0
2023-11-19 17:00:00,6.3,9.9,31.0,47.0,22.37,11.8,108.0
2023-11-19 18:00:00,6.2,11.6,26.0,41.0,23.32,10.2,106.0
2023-11-19 19:00:00,7.0,13.1,22.0,41.0,19.11,8.6,92.0
2023-11-19 20:00:00,11.0,20.8,10.0,38.0,25.2,4.7,217.0
2023-11-19 21:00:00,21.6,27.0,6.0,52.0,35.77,5.0,102.0
2023-11-19 22:00:00,30.4,23.6,5.0,78.0,34.84,3.5,150.0
2023-11-19 23:00:00,27.2,19.7,5.0,79.0,32.75,3.1,170.0
2023-11-20 00:00:00,34.3,18.9,5.0,65.0,35.07,1.9,267.0
2023-11-20 01:00:00,25.2,14.8,5.142857142857143,62.0,19.64,2.7,224.0
2023-11-20 02:00:00,38.0,18.6,5.285714285714286,32.0,24.36,2.2,259.0
2023-11-20 03:00:00,41.3,19.1,5.428571428571429,54.0,31.8,2.4,251.0
2023-11-20 04:00:00,30.9,18.8,5.571428571428571,65.0,30.18,3.6,261.0
2023-11-20 05:00:00,21.4,17.8,5.714285714285714,59.0,27.22,3.7,285.0
2023-11-20 06:00:00,17.0,18.7,5.857142857142857,44.0,21.85,6.9,277.0
2023-11-20 07:00:00,19.0,21.3,6.0,49.0,24.28,9.4,299.0
2023-11-20 08:00:00,33.8,20.4,6.0,46.0,20.76,7.9,291.0
2023-11-20 09:00:00,34.2,20.4,9.0,58.0,19.45,7.9,300.0
2023-11-20 10:00:00,25.3,18.7,16.0,54.0,9.47,7.4,280.0
2023-11-20 11:00:00,14.8,20.3,29.0,39.0,12.92,8.3,1.0
2023-11-20 12:00:00,7.8,10.3,35.0,60.0,11.03,9.0,351.0
2023-11-20 13:00:00,6.6,10.1,39.0,65.0,13.14,10.3,71.0
2023-11-20 14:00:00,5.6,9.8,34.0,58.0,16.55,15.6,44.0
2023-11-20 15:00:00,5.1,9.2,34.0,74.0,16.85,15.1,46.0
2023-11-20 16:00:00,4.3,7.3,34.0,48.0,17.05,11.9,57.0
2023-11-20 17:00:00,4.1,7.3,33.0,35.0,11.3,9.7,33.0
2023-11-20 18:00:00,3.9,8.6,32.0,31.0,10.43,5.8,338.0
2023-11-20 19:00:00,4.5,13.2,30.0,26.0,10.73,6.2,281.0
2023-11-20 20:00:00,5.0,14.0,30.0,30.0,11.26,7.1,286.0
2023-11-20 21:00:00,6.2,21.1,22.0,34.0,11.76,7.6,272.0
2023-11-20 22:00:00,6.3,19.9,22.0,43.0,10.84,7.4,280.0
2023-11-20 23:00:00,5.9,18.8,25.0,38.0,8.88,6.7,278.0
2023-11-21 00:00:00,4.8,7.1,40.0,39.0,4.72,8.0,36.0
2023-11-21 01:00:00,4.1,6.5,42.0,23.0,3.12,5.9,220.0
2023-11-21 02:00:00,4.0,6.4,41.0,11.0,3.54,5.4,306.0
2023-11-21 03:00:00,3.8,6.8,41.0,14.0,3.84,7.2,261.0
2023-11-21 04:00:00,3.7,9.5,39.0,20.0,4.9,7.6,260.0
2023-11-21 05:00:00,3.5,9.0,40.0,16.0,5.39,5.5,265.0
2023-11-21 06:00:00,3.5,10.9,37.0,20.0,5.54,6.3,358.0
2023-11-21 07:00:00,4.0,12.6,31.0,20.0,5.25,9.9,33.0
2023-11-21 08:00:00,4.2,14.5,26.0,15.0,6.16,8.4,30.0
2023-11-21 09:00:00,4.9,14.3,24.0,26.0,6.51,8.6,39.0
2023-11-21 10:00:00,6.1,14.5,23.0,28.0,7.78,8.4,24.0
2023-11-21 11:00:00,4.8,11.9,25.0,43.0,7.58,8.9,33.0
2023-11-21 12:00:00,5.0,13.2,23.0,47.0,7.92,10.3,12.0
2023-11-21 13:00:00,5.0,11.1,24.0,64.0,6.35,11.7,343.0
2023-11-21 14:00:00,6.5,13.0,23.0,40.0,6.97,9.5,334.0
2023-11-21 15:00:00,10.9,20.4,17.0,42.0,10.63,9.2,278.0
2023-11-21 16:00:00,10.5,18.8,19.0,52.0,9.32,8.9,288.0
2023-11-21 17:00:00,11.4,21.6,16.0,41.0,9.0,8.5,295.0
2023-11-21 18:00:00,9.8,20.1,17.0,47.0,8.0,10.8,308.0
2023-11-21 19:00:00,5.7,18.6,19.0,48.0,7.0,10.9,335.0
2023-11-21 20:00:00,4.9,17.4,21.0,34.0,6.0,10.7,333.0
2023-11-21 21:00:00,4.2,13.9,24.0,32.0,5.0,10.6,331.0
2023-11-21 22:00:00,3.9,12.2,26.0,26.0,4.0,8.5,337.0
2023-11-21 23:00:00,3.6,11.1,26.0,23.0,4.0,7.5,332.0
2023-11-22 00:00:00,3.3,9.6,27.0,20.0,5.0,7.1,334.0
2023-11-22 01:00:00,3.1,7.7,29.0,14.0,4.0,7.9,353.0
2023-11-22 02:00:00,3.0,8.0,29.0,13.0,4.0,5.3,287.0
2023-11-22 03:00:00,3.1,6.9,29.0,11.0,4.11,5.6,54.0
2023-11-22 04:00:00,3.1,7.5,28.0,11.0,3.89,4.7,151.0
2023-11-22 05:00:00,3.2,7.2,29.0,11.0,4.22,4.2,139.0
2023-11-22 06:00:00,4.3,13.5,23.0,9.0,3.77,4.5,229.0
2023-11-22 07:00:00,8.6,22.8,13.0,14.0,5.0,4.5,250.0
2023-11-22 08:00:00,22.7,26.9,10.0,25.0,8.0,5.5,358.0
2023-11-22 09:00:00,19.1,25.2,12.0,41.0,10.0,6.2,46.0
2023-11-22 10:00:00,15.6,21.0,19.0,54.0,14.0,4.9,48.0
2023-11-22 11:00:00,6.9,9.5,31.0,50.0,6.0,6.2,58.0
2023-11-22 12:00:00,6.3,12.0,29.0,18.0,6.0,6.1,26.0
2023-11-22 13:00:00,6.0,9.6,33.0,27.0,8.0,7.8,45.0
2023-11-22 14:00:00,5.2,12.0,31.0,22.0,9.0,8.2,40.0
2023-11-22 15:00:00,5.4,14.1,28.0,30.0,12.0,8.9,72.0
2023-11-22 16:00:00,8.8,18.1,15.0,34.0,16.0,10.1,100.0
2023-11-22 17:00:00,9.9,16.8,13.0,36.0,27.0,10.9,98.0
2023-11-22 18:00:00,11.5,20.0,8.0,52.0,22.0,7.5,52.0
2023-11-22 19:00:00,10.1,19.2,7.0,40.0,19.0,7.4,77.0
2023-11-22 20:00:00,15.0,20.1,5.0,25.0,21.79,6.0,73.0
2023-11-22 21:00:00,16.8,20.2,8.0,28.0,15.88,4.4,288.0
2023-11-22 22:00:00,22.3,26.6,5.0,23.0,18.06,3.7,52.0
2023-11-22 23:00:00,15.2,17.8,5.0,30.0,26.04,8.2,73.0
2023-11-23 00:00:00,6.1,10.7,12.0,26.0,15.89,9.1,98.0
2023-11-23 01:00:00,5.0,8.6,20.0,13.0,10.52,8.1,71.0
2023-11-23 02:00:00,4.9,7.8,23.0,15.0,8.82,6.7,69.0
2023-11-23 03:00:00,4.9,7.8,22.0,11.0,9.3,4.6,55.0
2023-11-23 04:00:00,4.8,7.9,24.0,9.0,8.74,5.8,74.0
2023-11-23 05:00:00,4.6,6.7,24.0,11.0,8.75,6.2,95.0
2023-11-23 06:00:00,4.6,7.3,29.0,9.0,6.01,7.0,99.0
2023-11-23 07:00:00,17.6,19.3,12.0,6.0,11.579999999999998,3.0,276.0
2023-11-23 08:00:00,48.4,22.1,6.0,23.0,17.15,2.8,125.0
2023-11-23 09:00:00,51.6,24.7,8.0,32.0,20.28,5.6,76.0
2023-11-23 10:00:00,27.7,20.4,15.0,57.0,21.58,5.2,84.0
2023-11-23 11:00:00,14.4,14.5,22.0,45.0,22.46,7.3,63.0
2023-11-23 12:00:00,13.3,15.7,27.0,41.0,28.66,7.8,104.0
2023-11-23 13:00:00,12.6,17.0,30.0,51.0,37.64,9.1,101.0
2023-11-23 14:00:00,10.4,15.8,34.0,64.0,43.1,9.8,101.0
2023-11-23 15:00:00,7.9,11.6,34.0,61.0,32.04,12.7,103.0
2023-11-23 16:00:00,6.7,11.7,36.0,45.0,35.61,13.2,97.0
2023-11-23 17:00:00,5.5,11.3,35.0,55.0,16.47,12.4,112.0
2023-11-23 18:00:00,6.8,18.3,26.0,32.0,15.74,7.4,138.0
2023-11-23 19:00:00,29.9,32.3,6.0,30.0,18.14,4.9,218.0
2023-11-23 20:00:00,28.9,33.1,6.0,49.0,21.15,4.5,162.0
2023-11-23 21:00:00,21.8,29.4,8.0,52.0,25.01,4.6,146.0
2023-11-23 22:00:00,27.1,25.0,10.0,51.0,19.78,5.6,141.0
2023-11-23 23:00:00,33.5,27.8,7.0,44.0,22.46,4.3,181.0
2023-11-24 00:00:00,27.5,23.2,5.0,56.0,18.67,3.6,223.0
2023-11-24 01:00:00,25.6,20.4,5.0,37.0,18.63,2.8,219.0
2023-11-24 02:00:00,29.7,18.2,5.0,34.0,17.99,2.1,207.0
2023-11-24 03:00:00,25.5,17.6,5.285714285714286,33.0,16.71,3.3,258.0
2023-11-24 04:00:00,24.2,16.0,5.571428571428571,36.0,18.06,3.3,299.0
2023-11-24 05:00:00,20.1,17.6,5.857142857142857,36.0,15.63,4.7,292.0
2023-11-24 06:00:00,33.9,15.1,6.142857142857142,28.0,13.03,3.1,291.0
2023-11-24 07:00:00,105.8,16.3,6.428571428571429,31.0,17.65,2.9,263.0
2023-11-24 08:00:00,160.1,20.4,6.714285714285714,66.0,25.72,2.7,277.0
2023-11-24 09:00:00,68.4,24.0,7.0,90.0,26.46,4.7,302.0
2023-11-24 10:00:00,82.8,42.7,10.0,70.0,42.36,4.3,301.0
2023-11-24 11:00:00,46.8,40.1,18.0,137.0,42.8,4.9,6.0
2023-11-24 12:00:00,22.0,33.5,31.0,106.0,40.65,6.9,90.0
2023-11-24 13:00:00,18.9,34.4,34.0,86.0,38.76,8.9,101.0
2023-11-24 14:00:00,14.3,28.7,38.0,86.0,42.88,9.9,93.0
2023-11-24 15:00:00,7.6,18.1,48.0,87.0,29.42,13.2,87.0
2023-11-24 16:00:00,5.2,13.1,46.0,62.0,18.19,16.0,90.0
2023-11-24 17:00:00,4.9,13.9,42.0,43.0,14.9,16.8,93.0
2023-11-24 18:00:00,5.0,14.4,31.0,41.0,17.66,18.3,93.0
2023-11-24 19:00:00,4.7,12.3,27.0,38.0,10.76,17.2,102.0
2023-11-24 20:00:00,4.4,8.6,30.0,21.0,7.53,19.6,103.0
2023-11-24 21:00:00,4.8,9.3,28.0,12.0,8.19,18.3,100.0
2023-11-24 22:00:00,4.7,8.2,27.0,18.0,7.57,17.7,94.0
2023-11-24 23:00:00,4.3,7.8,25.0,16.0,6.73,15.8,88.0
2023-11-25 00:00:00,4.0,9.1,22.0,6.0,7.605,10.1,91.0
2023-11-25 01:00:00,4.1,8.1,21.0,13.0,8.48,10.5,90.0
2023-11-25 02:00:00,4.2,5.5,24.0,10.0,6.47,10.0,87.0
2023-11-25 03:00:00,4.1,4.4,24.0,7.0,6.54,11.8,93.0
2023-11-25 04:00:00,4.0,3.4,27.0,12.0,6.61,13.0,81.0
2023-11-25 05:00:00,3.4,3.7,26.0,11.0,6.97,10.8,80.0
2023-11-25 06:00:00,4.0,5.4,24.0,9.0,6.09,6.2,90.0
2023-11-25 07:00:00,4.4,6.3,27.0,5.0,5.5633333333333335,8.4,92.0
2023-11-25 08:00:00,4.9,8.2,25.0,6.0,5.036666666666666,8.2,104.0
2023-11-25 09:00:00,5.5,9.7,22.0,8.0,4.51,8.5,94.0
2023-11-25 10:00:00,5.9,8.8,23.0,5.0,6.45,7.7,87.0
2023-11-25 11:00:00,7.8,11.2,20.0,9.0,8.39,5.0,72.0
2023-11-25 12:00:00,7.3,11.7,20.0,17.0,10.43,5.0,63.0
2023-11-25 13:00:00,9.7,15.0,19.0,17.0,16.405,6.0,111.0
2023-11-25 14:00:00,11.2,17.1,18.0,32.0,22.38,7.9,128.0
2023-11-25 15:00:00,10.7,16.4,20.0,40.0,32.14,4.7,135.0
2023-11-25 16:00:00,11.0,17.3,22.0,46.0,20.41,4.9,22.0
2023-11-25 17:00:00,13.0,23.5,19.0,42.0,25.54,6.0,157.0
2023-11-25 18:00:00,22.9,29.0,9.0,52.0,32.58,5.6,153.0
2023-11-25 19:00:00,33.8,23.4,5.0,63.0,24.44,4.3,198.0
2023-11-25 20:00:00,30.3,22.6,6.0,49.0,20.59,5.0,242.0
2023-11-25 21:00:00,19.8,19.3,7.0,45.0,15.96,4.2,268.0
2023-11-25 22:00:00,29.9,19.0,5.0,35.0,22.03,2.8,209.0
