,NO,NO2,O3,PM10,PM2.5,WSR,WDV
2024-02-11 19:00:00,3.0,7.0,48.0,42.0,8.07,9.9,65.0
2024-02-11 20:00:00,3.2,12.8,41.0,45.0,10.7,13.6,352.0
2024-02-11 21:00:00,3.1,9.6,44.0,58.0,10.1,12.4,6.0
2024-02-11 22:00:00,3.1,8.1,47.0,46.0,7.14,8.9,45.0
2024-02-11 23:00:00,2.9,10.0,44.0,42.0,6.4,8.4,50.0
2024-02-12 00:00:00,2.9,9.0,45.0,37.0,5.02,6.8,52.0
2024-02-12 01:00:00,2.8,7.8,46.0,34.0,4.63,9.3,46.0
2024-02-12 02:00:00,2.7,7.1,44.0,32.0,4.69,12.7,22.0
2024-02-12 03:00:00,2.6,6.4,42.0,62.0,5.36,6.8,63.0
2024-02-12 04:00:00,2.7,11.8,32.0,46.0,5.48,9.6,70.0
2024-02-12 05:00:00,2.9,11.1,26.0,45.0,8.32,8.8,65.0
2024-02-12 06:00:00,3.9,16.3,18.0,67.0,9.73,8.4,60.0
2024-02-12 07:00:00,9.9,20.9,12.0,68.0,11.11,8.0,82.0
2024-02-12 08:00:00,13.0,20.0,13.0,64.0,10.39,9.0,71.0
2024-02-12 09:00:00,34.0,20.7,15.0,58.0,12.02,7.5,74.0
2024-02-12 10:00:00,40.7,23.6,18.0,74.0,17.59,7.3,71.0
2024-02-12 11:00:00,39.3,24.7,21.0,111.0,21.63,8.4,66.0
2024-02-12 12:00:00,19.7,20.5,28.0,110.0,17.13,8.5,67.0
2024-02-12 13:00:00,10.3,14.3,36.0,87.0,11.91,8.8,98.0
2024-02-12 14:00:00,7.3,11.8,44.0,64.0,8.05,9.1,90.0
2024-02-12 15:00:00,6.5,12.1,48.0,64.0,8.41,9.3,83.0
2024-02-12 16:00:00,5.4,10.9,51.0,54.0,8.32,8.3,85.0
2024-02-12 17:00:00,5.1,12.7,53.0,50.0,8.27,9.7,58.0
2024-02-12 18:00:00,4.4,15.5,48.0,54.0,9.36,12.8,70.0
2024-02-12 19:00:00,3.9,17.2,40.0,72.0,8.48,11.8,97.0
2024-02-12 20:00:00,3.5,12.6,41.0,51.0,7.1,13.5,115.0
2024-02-12 21:00:00,3.1,8.4,44.0,66.0,6.46,15.4,109.0
2024-02-12 22:00:00,2.9,7.0,45.0,46.0,6.35,14.3,107.0
2024-02-12 23:00:00,2.7,5.8,45.0,50.0,5.58,13.8,114.0
2024-02-13 00:00:00,2.6,4.6,45.0,37.0,4.69,12.4,109.0
2024-02-13 01:00:00,2.5,4.9,43.0,17.0,4.36,9.3,78.0
2024-02-13 02:00:00,2.6,5.5,42.0,18.0,4.4,5.2,48.0
2024-02-13 03:00:00,2.6,6.2,41.0,24.0,4.22,5.8,47.0
2024-02-13 04:00:00,2.55,4.3,45.0,24.0,4.04,8.8,51.0
2024-02-13 05:00:00,2.5,4.0,43.0,29.0,3.97,4.4,68.0
2024-02-13 06:00:00,2.7,9.3,38.0,25.0,4.61,7.0,61.0
2024-02-13 07:00:00,14.2,34.5,14.0,34.0,28.41,6.3,20.0
2024-02-13 08:00:00,25.9,36.3,13.0,75.0,33.17,5.8,350.0
2024-02-13 09:00:00,42.7,35.0,15.0,79.0,27.96,7.7,13.0
2024-02-13 10:00:00,44.2,35.1,16.0,106.0,34.61,7.9,12.0
2024-02-13 11:00:00,46.6,35.4,18.0,118.0,33.02,8.6,21.0
2024-02-13 12:00:00,19.7,21.2,32.0,120.0,30.61,10.4,25.0
2024-02-13 13:00:00,7.1,11.2,44.0,79.0,14.36,9.1,41.0
2024-02-13 14:00:00,6.5,11.0,48.0,46.0,13.37,11.1,39.0
2024-02-13 15:00:00,5.1,9.4,53.0,55.0,12.78,12.4,49.0
2024-02-13 16:00:00,4.8,9.4,51.0,63.0,12.27,13.8,83.0
2024-02-13 17:00:00,5.6,11.1,45.0,76.0,13.46,14.5,58.0
2024-02-13 18:00:00,4.7,11.8,42.0,72.0,10.99,12.5,85.0
2024-02-13 19:00:00,3.8,12.4,39.0,49.0,9.79,12.3,97.0
2024-02-13 20:00:00,3.4,10.3,39.0,49.0,9.43,12.8,108.0
2024-02-13 21:00:00,3.1,8.9,39.0,42.0,8.89,13.1,110.0
2024-02-13 22:00:00,2.9,6.5,42.0,43.0,8.79,14.6,110.0
2024-02-13 23:00:00,2.8,6.6,41.0,40.0,7.97,12.0,91.0
2024-02-14 00:00:00,2.8,10.0,37.0,33.0,7.9,8.9,46.0
2024-02-14 01:00:00,2.9,11.3,35.0,35.0,10.12,8.2,34.0
2024-02-14 02:00:00,3.3,18.2,28.0,38.0,29.33,6.4,41.0
2024-02-14 03:00:00,3.3,15.2,27.0,59.0,23.03,2.9,47.0
2024-02-14 04:00:00,3.1,14.8,26.0,44.0,19.03,2.6,8.0
2024-02-14 05:00:00,3.2,13.8,30.0,41.0,24.71,3.9,63.0
2024-02-14 06:00:00,4.0,18.0,23.0,51.0,40.01,1.9,236.0
2024-02-14 07:00:00,11.8,25.2,15.0,48.0,24.21,2.0,340.0
2024-02-14 08:00:00,33.1,27.4,12.0,65.0,24.95,2.2,294.0
2024-02-14 09:00:00,31.5,27.6,15.0,73.0,27.71,3.5,240.0
2024-02-14 10:00:00,25.3,28.4,20.0,72.0,31.12,4.2,272.0
2024-02-14 11:00:00,18.6,27.0,25.0,74.0,40.76,4.6,336.0
2024-02-14 12:00:00,15.2,26.0,33.0,80.0,47.23,5.7,327.0
2024-02-14 13:00:00,13.5,31.1,43.0,86.0,57.52,6.9,6.0
2024-02-14 14:00:00,14.5,41.3,40.0,101.0,67.76,8.2,47.0
2024-02-14 15:00:00,13.3,40.3,41.0,129.0,68.35,6.8,35.0
2024-02-14 16:00:00,9.1,41.8,40.0,138.0,63.61,6.4,67.0
2024-02-14 17:00:00,6.5,39.1,37.0,133.0,58.45,7.0,65.0
2024-02-14 18:00:00,4.8,30.3,40.0,113.0,45.76,8.0,77.0
2024-02-14 19:00:00,4.4,26.2,37.0,93.0,37.82,7.7,62.0
2024-02-14 20:00:00,4.5,26.9,27.0,89.0,32.5,6.3,50.0
2024-02-14 21:00:00,5.0,28.1,22.0,77.0,30.18,4.4,44.0
2024-02-14 22:00:00,4.5,26.1,19.0,71.0,28.32,2.2,326.0
2024-02-14 23:00:00,14.9,36.3,13.0,72.0,36.69,2.6,149.0
2024-02-15 00:00:00,15.5,35.3,13.0,85.0,42.11,2.6,208.0
2024-02-15 01:00:00,9.9,32.6,13.0,83.0,41.8,2.2,243.0
2024-02-15 02:00:00,17.1,33.6,13.5,80.0,41.13,3.6,238.0
2024-02-15 03:00:00,18.7,35.8,14.0,90.0,55.28,2.5,234.0
2024-02-15 04:00:00,20.7,34.8,14.0,118.0,64.48,1.9,220.0
2024-02-15 05:00:00,16.8,32.9,13.0,112.0,53.6,1.8,236.0
2024-02-15 06:00:00,19.1,33.2,13.0,108.0,50.01,2.1,30.0
2024-02-15 07:00:00,56.4,33.0,13.0,110.0,51.97,1.9,309.0
2024-02-15 08:00:00,87.1,36.4,14.0,129.0,57.42,3.0,206.0
2024-02-15 09:00:00,55.9,34.7,14.0,162.0,55.81,3.4,175.0
2024-02-15 10:00:00,77.8,39.0,15.0,123.0,59.12,3.2,69.0
2024-02-15 11:00:00,52.4,38.1,17.0,130.0,58.91947826086956,4.4,55.0
2024-02-15 12:00:00,24.6,37.6,18.0,103.0,58.71895652173913,4.8,274.0
2024-02-15 13:00:00,38.6,49.3,19.0,79.0,58.51843478260869,5.3,297.0
2024-02-15 14:00:00,30.4,44.7,21.0,109.0,58.317913043478256,4.9,333.0
2024-02-15 15:00:00,15.6,38.1,23.0,91.0,58.11739130434783,3.6,313.0
2024-02-15 16:00:00,17.4,39.7,20.0,76.0,57.91686956521739,4.6,5.0
2024-02-15 17:00:00,24.3,43.6,17.0,90.0,57.71634782608695,4.9,350.0
2024-02-15 18:00:00,14.3,37.2,16.0,111.0,57.51582608695652,2.8,287.0
2024-02-15 19:00:00,22.9,38.8,13.0,75.0,57.315304347826086,3.0,322.0
2024-02-15 20:00:00,21.2,35.8,12.0,75.0,57.11478260869565,2.2,273.0
2024-02-15 21:00:00,20.7,34.7,12.0,66.0,56.91426086956521,2.4,257.0
2024-02-15 22:00:00,28.0,35.6,12.0,57.0,56.71373913043478,3.5,235.0
2024-02-15 23:00:00,21.9,33.2,11.8,67.0,56.513217391304345,3.9,100.0
2024-02-16 00:00:00,10.5,30.0,11.6,59.0,56.31269565217391,2.5,24.0
2024-02-16 01:00:00,29.1,29.9,11.4,59.0,56.11217391304348,1.9,309.0
2024-02-16 02:00:00,23.2,26.9,11.2,61.0,55.91165217391304,1.7,261.0
2024-02-16 03:00:00,8.6,24.0,11.0,55.0,55.7111304347826,1.7,264.0
2024-02-16 04:00:00,10.3,22.3,11.0,50.0,55.510608695652174,1.7,231.0
2024-02-16 05:00:00,12.4,20.9,11.0,50.0,55.31008695652174,1.75,237.0
2024-02-16 06:00:00,20.5,20.4,11.5,51.0,55.1095652173913,1.7999999999999998,196.0
2024-02-16 07:00:00,42.3,22.0,12.0,54.0,54.90904347826087,1.85,211.0
2024-02-16 08:00:00,40.3,25.1,12.0,59.0,54.70852173913043,1.9,34.0
2024-02-16 09:00:00,40.8,26.9,13.0,56.0,54.508,1.8,23.0
2024-02-16 10:00:00,38.4,30.0,14.0,61.0,54.307478260869566,1.8,359.0
2024-02-16 11:00:00,31.3,30.2,18.0,73.0,54.10695652173913,3.1,268.0
2024-02-16 12:00:00,42.2,37.5,19.0,85.0,53.90643478260869,3.8,249.0
2024-02-16 13:00:00,39.2,38.2,22.0,112.0,53.70591304347826,4.9,348.0
2024-02-16 14:00:00,19.8,28.0,20.0,102.0,53.50539130434783,6.2,340.0
2024-02-16 15:00:00,9.1,18.7,23.0,76.0,53.30486956521739,7.3,325.0
2024-02-16 16:00:00,9.6,22.6,20.0,39.0,53.10434782608695,6.2,327.0
2024-02-16 17:00:00,11.0,23.5,17.0,41.0,52.90382608695652,7.0,328.0
2024-02-16 18:00:00,10.6,24.9,14.0,37.0,52.70330434782608,4.8,308.0
2024-02-16 19:00:00,18.9,27.0,10.0,28.0,52.50278260869565,2.0,279.0
2024-02-16 20:00:00,30.6,28.2,10.0,34.0,52.30226086956522,2.3,295.0
2024-02-16 21:00:00,22.5,26.4,12.0,36.0,52.10173913043478,5.1,232.0
2024-02-16 22:00:00,18.1,24.2,13.0,40.0,51.90121739130434,4.9,256.0
2024-02-16 23:00:00,21.3,25.0,10.0,41.0,51.70069565217391,2.1,253.0
2024-02-17 00:00:00,32.5,24.7,11.0,34.0,51.50017391304348,2.4,264.0
2024-02-17 01:00:00,35.3,23.1,11.0,47.0,51.29965217391304,2.7,355.0
2024-02-17 02:00:00,32.25,22.01,11.3,44.5,51.09913043478261,3.2300000000000004,323.5
2024-02-17 03:00:00,29.2,20.92,11.6,42.0,50.89860869565217,3.76,292.0
2024-02-17 04:00:00,26.15,19.83,11.9,39.5,50.698086956521735,4.29,260.5
2024-02-17 05:00:00,23.1,18.74,12.2,37.0,50.4975652173913,4.82,229.0
2024-02-17 06:00:00,20.05,17.65,12.5,34.5,50.29704347826087,5.3500000000000005,197.5
2024-02-17 07:00:00,17.0,16.56,12.8,32.0,50.09652173913043,5.880000000000001,166.0
2024-02-17 08:00:00,13.95,15.47,13.1,29.5,49.896,6.41,134.5
2024-02-17 09:00:00,10.9,14.38,13.4,27.0,49.69547826086957,6.94,103.0
2024-02-17 10:00:00,7.849999999999998,13.29,13.7,24.5,49.49495652173913,7.470000000000001,71.5
2024-02-17 11:00:00,4.8,12.2,14.0,22.0,49.29443478260869,8.0,40.0
2024-02-17 12:00:00,7.3,16.7,19.0,36.0,49.09391304347826,9.5,40.0
2024-02-17 13:00:00,8.2,18.6,19.0,27.0,48.89339130434782,5.9,40.0
2024-02-17 14:00:00,11.1,19.9,21.0,32.0,48.69286956521739,7.2,53.0
2024-02-17 15:00:00,8.7,20.0,21.0,33.0,48.49234782608696,5.3,40.0
2024-02-17 16:00:00,13.9,23.3,20.0,30.0,48.29182608695652,3.6,33.0
2024-02-17 17:00:00,13.495,22.63,20.75,30.0,48.09130434782608,3.69,47.55
2024-02-17 18:00:00,13.09,21.96,21.5,30.0,47.89078260869565,3.78,62.1
2024-02-17 19:00:00,12.685,21.29,22.25,30.0,47.690260869565215,3.87,76.65
2024-02-17 20:00:00,12.28,20.62,23.0,30.0,47.48973913043478,3.96,91.2
2024-02-17 21:00:00,11.875,19.95,23.75,30.0,47.28921739130435,4.05,105.75
2024-02-17 22:00:00,11.47,19.28,24.5,30.0,47.08869565217391,4.140000000000001,120.3
2024-02-17 23:00:00,11.065,18.61,25.25,30.0,46.888173913043474,4.23,134.85000000000002
2024-02-18 00:00:00,10.66,17.94,26.0,30.0,46.68765217391304,4.32,149.4
2024-02-18 01:00:00,10.255,17.27,26.75,30.0,46.48713043478261,4.41,163.95000000000002
2024-02-18 02:00:00,9.85,16.6,27.5,30.0,46.28660869565217,4.5,178.5
2024-02-18 03:00:00,9.445,15.93,28.25,30.0,46.08608695652174,4.59,193.05
2024-02-18 04:00:00,9.04,15.26,29.0,30.0,45.8855652173913,4.68,207.6
2024-02-18 05:00:00,8.634999999999998,14.59,29.75,30.0,45.68504347826087,4.7700000000000005,222.15
2024-02-18 06:00:00,8.23,13.92,30.5,30.0,45.48452173913043,4.86,236.7
2024-02-18 07:00:00,7.824999999999999,13.25,31.25,30.0,45.284,4.95,251.25
2024-02-18 08:00:00,7.419999999999999,12.58,32.0,30.0,45.08347826086956,5.04,265.8
2024-02-18 09:00:00,7.014999999999999,11.91,32.75,30.0,44.88295652173913,5.130000000000001,280.35
2024-02-18 10:00:00,6.609999999999999,11.24,33.5,30.0,44.682434782608695,5.220000000000001,294.90000000000003
2024-02-18 11:00:00,6.204999999999999,10.57,34.25,30.0,44.48191304347826,5.3100000000000005,309.45
2024-02-18 12:00:00,5.8,9.9,35.0,30.0,44.28139130434782,5.4,324.0
2024-02-18 13:00:00,7.1,11.4,36.0,42.0,44.08086956521739,6.6,341.0
2024-02-18 14:00:00,10.6,16.3,36.0,50.0,43.88034782608696,7.6,52.0
2024-02-18 15:00:00,12.9,19.3,35.0,59.0,43.67982608695652,7.4,33.0
2024-02-18 16:00:00,9.7,17.1,38.0,65.0,43.47930434782609,8.9,53.0
2024-02-18 17:00:00,6.5,13.4,36.0,61.0,43.27878260869565,8.9,64.0
2024-02-18 18:00:00,5.1,12.4,29.0,54.0,43.07826086956521,9.0,70.0
2024-02-18 19:00:00,3.3,12.1,25.0,48.0,42.877739130434776,7.6,93.0
2024-02-18 20:00:00,3.0,11.1,26.0,40.0,42.677217391304346,10.3,111.0
2024-02-18 21:00:00,3.0,12.1,25.0,37.0,42.47669565217392,4.9,103.0
2024-02-18 22:00:00,2.9,13.3,25.0,33.0,42.27617391304348,5.6,114.0
2024-02-18 23:00:00,2.9,14.5,20.0,36.0,42.07565217391304,4.8,137.0
2024-02-19 00:00:00,3.6,17.9,13.0,32.0,41.875130434782605,1.9,205.0
2024-02-19 01:00:00,9.8,18.4,11.0,37.0,41.67460869565217,1.8,330.0
2024-02-19 02:00:00,12.8,20.7,12.0,39.0,41.47408695652174,3.0,222.0
2024-02-19 03:00:00,17.6,21.7,12.0,59.0,41.2735652173913,3.1,214.0
2024-02-19 04:00:00,18.5,20.7,12.0,75.0,41.07304347826087,2.4,264.0
2024-02-19 05:00:00,26.5,20.1,13.0,71.0,40.872521739130434,1.8,223.0
2024-02-19 06:00:00,14.9,17.1,13.0,84.0,40.672,1.8,219.0
2024-02-19 07:00:00,31.8,17.3,13.0,72.0,40.47147826086956,1.7,283.0
2024-02-19 08:00:00,93.1,18.0,14.0,82.0,40.27095652173912,1.8,358.0
2024-02-19 09:00:00,77.0,25.6,15.0,108.0,40.07043478260869,3.2,29.0
2024-02-19 10:00:00,71.4,34.2,18.0,101.0,39.86991304347826,4.5,67.0
2024-02-19 11:00:00,60.7,44.4,24.0,112.0,39.66939130434783,4.7,35.0
2024-02-19 12:00:00,47.4,53.8,31.0,113.0,39.46886956521739,4.3,11.0
2024-02-19 13:00:00,32.1,55.5,41.0,125.0,39.26834782608695,6.0,30.0
2024-02-19 14:00:00,26.5,61.6,49.0,143.0,39.06782608695652,6.8,47.0
2024-02-19 15:00:00,10.4,33.0,59.0,155.0,38.867304347826085,8.5,74.0
2024-02-19 16:00:00,7.0,24.2,64.0,90.0,38.666782608695655,9.1,49.0
2024-02-19 17:00:00,5.6,19.1,61.0,77.0,38.46626086956522,9.8,50.0
2024-02-19 18:00:00,5.1,23.5,54.0,59.0,38.26573913043478,8.9,34.0
2024-02-19 19:00:00,4.4,36.1,36.0,63.0,38.06521739130434,6.1,52.0
2024-02-19 20:00:00,5.9,38.0,23.0,71.0,37.86469565217391,7.2,41.0
2024-02-19 21:00:00,5.6,38.6,16.0,61.0,37.66417391304348,3.0,27.0
2024-02-19 22:00:00,18.9,39.8,13.0,58.0,37.46365217391304,3.2,292.0
2024-02-19 23:00:00,28.4,36.4,12.0,89.0,37.26313043478261,1.8,279.0
2024-02-20 00:00:00,21.3,32.4,11.0,95.0,37.06260869565217,1.9,241.0
2024-02-20 01:00:00,23.6,32.6,11.0,72.0,36.862086956521736,3.1,228.0
2024-02-20 02:00:00,32.8,35.0,12.0,76.0,36.6615652173913,1.9,327.0
2024-02-20 03:00:00,19.2,32.2,12.0,98.0,36.46104347826087,1.8,245.0
2024-02-20 04:00:00,8.6,30.6,12.0,72.0,36.26052173913043,2.1,284.0
2024-02-20 05:00:00,16.2,28.9,11.0,67.0,36.06,2.0,292.0
2024-02-20 06:00:00,22.8,28.3,11.0,59.0,35.859478260869565,2.8,292.0
2024-02-20 07:00:00,35.6,30.1,13.0,58.0,35.65895652173913,4.2,288.0
2024-02-20 08:00:00,107.6,32.0,12.0,62.0,35.45843478260869,3.3,297.0
2024-02-20 09:00:00,110.7,40.7,15.0,137.0,35.257913043478254,4.1,340.0
2024-02-20 10:00:00,65.4,46.2,20.0,143.0,35.057391304347824,3.7,1.0
2024-02-20 11:00:00,32.4,44.1,29.0,117.0,34.856869565217394,5.0,68.0
2024-02-20 12:00:00,39.3,60.6,36.0,89.0,34.65634782608696,7.2,60.0
2024-02-20 13:00:00,19.6,50.8,50.0,139.0,34.45582608695652,8.8,63.0
2024-02-20 14:00:00,7.8,27.1,74.0,118.0,34.25530434782608,10.0,52.0
2024-02-20 15:00:00,6.5,23.7,81.0,75.0,34.054782608695646,13.1,43.0
2024-02-20 16:00:00,5.3,20.1,86.0,80.0,33.854260869565216,13.2,51.0
2024-02-20 17:00:00,4.7,19.0,87.0,69.0,33.65373913043478,12.8,67.0
2024-02-20 18:00:00,5.1,19.3,58.0,56.0,33.45321739130435,11.1,64.0
2024-02-20 19:00:00,4.4,20.8,36.0,46.0,33.25269565217391,11.3,65.0
2024-02-20 20:00:00,7.1,26.1,25.0,46.0,33.052173913043475,5.9,72.0
2024-02-20 21:00:00,4.2,24.0,24.0,46.0,32.85165217391304,2.9,52.0
2024-02-20 22:00:00,11.3,28.8,17.0,44.0,32.65113043478261,3.8,295.0
2024-02-20 23:00:00,21.3,36.1,11.0,54.0,32.45060869565217,3.5,271.0
2024-02-21 00:00:00,13.7,34.0,11.0,68.0,32.25008695652174,3.7,271.0
2024-02-21 01:00:00,6.0,30.0,12.0,70.0,32.049565217391304,2.5,261.0
2024-02-21 02:00:00,8.0,29.5,11.0,61.0,31.849043478260867,2.3,258.0
2024-02-21 03:00:00,17.3,30.7,11.0,63.0,31.648521739130437,2.4,259.0
2024-02-21 04:00:00,10.2,30.3,11.0,68.0,31.448,2.0,258.0
2024-02-21 05:00:00,18.0,29.6,11.25,67.0,31.247478260869563,1.9,284.0
2024-02-21 06:00:00,19.3,29.4,11.5,70.0,31.04695652173913,2.0,248.0
2024-02-21 07:00:00,41.3,27.0,11.75,85.0,30.846434782608693,2.1,290.0
2024-02-21 08:00:00,73.3,31.1,12.0,84.0,30.64591304347826,2.6,218.0
2024-02-21 09:00:00,71.2,37.3,15.0,110.0,30.445391304347822,3.5,303.0
2024-02-21 10:00:00,43.9,40.4,23.0,103.0,30.24486956521739,4.1,42.0
2024-02-21 11:00:00,32.2,45.9,32.0,105.0,30.044347826086955,4.9,63.0
2024-02-21 12:00:00,26.3,51.8,42.0,100.0,29.84382608695652,5.9,38.0
2024-02-21 13:00:00,21.1,56.3,58.0,104.0,29.643304347826085,8.8,69.0
2024-02-21 14:00:00,8.6,44.1,94.0,123.0,29.44278260869565,10.0,55.0
2024-02-21 15:00:00,5.6,22.5,101.0,135.0,29.24226086956521,12.2,42.0
2024-02-21 16:00:00,5.5,18.3,87.0,94.0,29.04173913043478,11.4,56.0
2024-02-21 17:00:00,4.8,11.2,66.0,69.0,28.841217391304347,13.4,101.0
2024-02-21 18:00:00,4.9,15.1,48.0,47.0,28.64069565217391,11.0,62.0
2024-02-21 19:00:00,4.3,22.1,38.0,47.0,28.44017391304348,9.0,61.0
2024-02-21 20:00:00,4.5,31.1,25.0,57.0,28.23965217391304,6.4,39.0
2024-02-21 21:00:00,12.4,40.0,14.0,55.0,28.039130434782606,4.8,325.0
2024-02-21 22:00:00,16.6,41.4,11.0,73.0,27.838608695652173,4.4,303.0
2024-02-21 23:00:00,13.9,38.8,15.0,89.0,27.638086956521736,5.5,347.0
2024-02-22 00:00:00,5.1,29.8,19.0,92.0,27.437565217391302,5.1,3.0
2024-02-22 01:00:00,4.5,26.3,18.0,68.0,27.23704347826087,3.8,322.0
2024-02-22 02:00:00,4.0,16.6,24.0,66.0,27.03652173913044,3.5,306.0
2024-02-22 03:00:00,4.0,15.2,21.0,60.0,26.836,2.3,279.0
2024-02-22 04:00:00,12.9,23.8,14.0,55.0,26.63547826086956,2.5,241.0
2024-02-22 05:00:00,22.9,30.6,12.0,73.0,26.43495652173913,3.1,225.0
2024-02-22 06:00:00,9.4,30.9,13.0,98.0,26.23443478260869,4.4,273.0
2024-02-22 07:00:00,25.9,30.9,12.0,71.0,26.033913043478258,3.6,110.0
2024-02-22 08:00:00,79.5,31.1,13.0,85.0,25.833391304347828,3.7,246.0
2024-02-22 09:00:00,132.0,45.6,15.0,129.0,25.63286956521739,4.6,99.0
2024-02-22 10:00:00,86.4,57.9,19.0,150.0,25.432347826086957,5.7,102.0
2024-02-22 11:00:00,34.5,56.6,26.0,26.0,25.23182608695652,4.8,120.0
2024-02-22 12:00:00,5.4,13.7,51.0,44.5,25.031304347826087,10.1,325.0
2024-02-22 13:00:00,4.8,9.1,63.0,63.0,24.83078260869565,11.6,322.0
2024-02-22 14:00:00,4.9,9.5,66.0,38.0,24.630260869565213,12.6,324.0
2024-02-22 15:00:00,4.6,8.9,68.0,46.0,24.429739130434783,11.8,311.0
2024-02-22 16:00:00,4.5,8.6,68.0,36.0,24.229217391304346,13.2,317.0
2024-02-22 17:00:00,4.7,10.0,64.0,43.0,24.02869565217391,12.2,318.0
2024-02-22 18:00:00,5.2,20.5,55.0,34.0,23.82817391304348,12.3,50.0
2024-02-22 19:00:00,4.4,14.1,54.0,73.0,23.62765217391304,10.9,104.0
2024-02-22 20:00:00,4.9,15.3,42.0,57.0,23.427130434782605,10.9,69.0
2024-02-22 21:00:00,4.0,8.9,45.0,78.0,23.22660869565217,10.4,91.0
2024-02-22 22:00:00,3.8,9.9,42.0,68.0,23.026086956521738,7.0,83.0
2024-02-22 23:00:00,3.6,7.1,47.0,62.0,22.8255652173913,9.4,111.0
2024-02-23 00:00:00,3.3,7.0,51.0,60.0,22.62504347826087,8.0,90.0
2024-02-23 01:00:00,3.2,6.3,51.0,64.0,22.424521739130437,6.1,78.0
2024-02-23 02:00:00,3.2,10.1,42.0,65.0,22.224,3.2,13.0
2024-02-23 03:00:00,3.3,19.1,28.0,63.0,22.023478260869567,2.8,271.0
2024-02-23 04:00:00,3.4,18.2,26.0,70.0,21.82295652173913,4.1,227.0
2024-02-23 05:00:00,3.8,16.6,26.0,73.0,21.622434782608693,4.3,225.0
2024-02-23 06:00:00,3.7,17.4,22.0,74.0,21.421913043478256,3.0,219.0
2024-02-23 07:00:00,38.1,31.0,13.0,74.0,21.221391304347826,4.3,26.0
2024-02-23 08:00:00,49.6,36.8,10.0,136.0,21.02086956521739,6.0,114.0
2024-02-23 09:00:00,10.6,21.7,30.0,157.0,20.82034782608695,11.5,56.0
2024-02-23 10:00:00,13.7,22.3,32.0,94.0,20.61982608695652,10.3,55.0
2024-02-23 11:00:00,9.4,17.7,38.0,107.0,20.419304347826085,10.3,38.0
2024-02-23 12:00:00,5.9,11.7,46.0,111.0,20.218782608695648,13.0,25.0
2024-02-23 13:00:00,6.1,13.1,53.0,95.5,20.018260869565218,11.1,38.0
2024-02-23 14:00:00,6.3,14.5,60.0,80.0,19.81773913043478,9.2,51.0
2024-02-23 15:00:00,4.7,13.7,67.0,78.0,19.617217391304344,9.8,53.0
2024-02-23 16:00:00,4.8,13.6,63.0,79.0,19.416695652173917,12.0,53.0
2024-02-23 17:00:00,4.3,12.5,59.0,86.0,19.21617391304348,12.1,106.0
2024-02-23 18:00:00,3.9,11.4,55.0,77.0,19.01565217391304,11.8,127.0
2024-02-23 19:00:00,3.5,12.2,50.0,63.0,18.81513043478261,12.1,121.0
2024-02-23 20:00:00,3.3,12.9,48.0,67.0,18.614608695652173,10.4,111.0
2024-02-23 21:00:00,3.3,15.9,45.0,55.0,18.414086956521736,9.3,79.0
2024-02-23 22:00:00,3.2,14.6,47.0,50.0,18.213565217391302,9.4,62.0
2024-02-23 23:00:00,3.2,18.7,39.0,52.0,18.01304347826087,4.1,76.0
2024-02-24 00:00:00,3.2,11.6,48.0,48.0,17.812521739130432,6.4,71.0
2024-02-24 01:00:00,3.1,9.2,50.0,50.0,17.611999999999995,7.7,85.0
2024-02-24 02:00:00,2.7,4.7,57.0,49.0,17.411478260869565,11.1,125.0
2024-02-24 03:00:00,2.7,6.9,52.0,41.0,17.210956521739128,7.2,74.0
2024-02-24 04:00:00,3.1,29.2,23.0,43.0,17.01043478260869,6.1,349.0
2024-02-24 05:00:00,3.1,32.5,18.0,78.0,16.80991304347826,5.6,337.0
2024-02-24 06:00:00,3.7,31.5,19.0,65.0,16.609391304347824,4.2,17.0
2024-02-24 07:00:00,3.6,30.8,21.0,64.0,16.408869565217387,4.1,41.0
2024-02-24 08:00:00,7.6,31.7,21.0,65.0,16.208347826086957,4.5,64.0
2024-02-24 09:00:00,24.8,38.5,19.0,68.0,16.00782608695652,5.9,359.0
2024-02-24 10:00:00,30.6,39.6,23.0,110.0,15.807304347826085,7.2,6.0
2024-02-24 11:00:00,10.2,19.1,46.0,120.0,15.606782608695651,9.2,36.0
2024-02-24 12:00:00,5.7,10.0,56.0,70.0,15.406260869565216,12.6,43.0
2024-02-24 13:00:00,5.3,8.9,58.0,58.0,15.20573913043478,13.8,59.0
2024-02-24 14:00:00,4.6,7.7,61.0,51.0,15.005217391304347,14.4,76.0
2024-02-24 15:00:00,3.7,6.2,64.0,44.0,14.804695652173912,12.1,94.0
2024-02-24 16:00:00,3.3,6.2,64.0,39.0,14.604173913043477,11.9,113.0
2024-02-24 17:00:00,3.0,6.1,62.0,41.0,14.403652173913043,12.4,113.0
2024-02-24 18:00:00,3.0,8.4,58.0,39.0,14.203130434782608,12.0,75.0
2024-02-24 19:00:00,3.0,13.1,50.0,44.0,14.002608695652173,10.2,68.0
2024-02-24 20:00:00,3.6,14.5,44.0,50.0,13.80208695652174,8.6,98.0
2024-02-24 21:00:00,2.9,10.0,49.0,44.0,13.601565217391304,8.1,96.0
2024-02-24 22:00:00,2.8,11.4,46.0,35.0,13.401043478260869,9.0,61.0
2024-02-24 23:00:00,2.9,12.1,45.0,49.0,13.20052173913043,8.8,48.0
